,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
0,long,2024-12-22 01:55:00,0.31883,2024-12-22 03:35:00,0.31849,20,-0.02845732835680482,-0.10663990214220963,9.971542671643196
1,long,2024-12-22 03:50:00,0.31676,2024-12-22 08:15:00,0.31809,53,0.008338150088603932,0.41987624700088333,9.979880821731799
2,long,2024-12-22 09:05:00,0.31525,2024-12-22 09:35:00,0.32212,6,0.13112870110651847,2.179222839016667,10.111009522838318
3,long,2024-12-22 10:00:00,0.31956,2024-12-22 10:35:00,0.32238,7,0.04116259180978957,0.882463387157338,10.152172114648108
4,long,2024-12-22 11:05:00,0.32131,2024-12-22 11:10:00,0.3211,1,-0.025959556870571693,-0.06535744296784662,10.126212557777537
5,long,2024-12-22 11:55:00,0.32113,2024-12-22 12:35:00,0.32247,8,0.008283388816334659,0.4172764923862461,10.134495946593871
6,long,2024-12-22 12:55:00,0.32063,2024-12-22 13:30:00,0.32195,7,0.007894210666966484,0.4116894863237962,10.142390157260838
7,long,2024-12-22 14:25:00,0.31281,2024-12-22 18:00:00,0.31955,43,0.13152200610114775,2.1546625747258794,10.273912163361986
8,long,2024-12-22 18:05:00,0.31782,2024-12-22 18:30:00,0.32064,5,0.04217288686668789,0.8872946951104365,10.316085050228674
9,long,2024-12-22 18:50:00,0.31741,2024-12-23 04:25:00,0.31914,115,0.017655355060222803,0.5450363882675258,10.333740405288896
10,long,2024-12-23 05:15:00,0.31376,2024-12-23 05:30:00,0.31658,3,0.04324816591788899,0.8987761346251878,10.376988571206786
11,long,2024-12-23 05:40:00,0.31601,2024-12-23 09:05:00,0.31752,41,0.012882886333448173,0.4778329799689919,10.389871457540234
12,long,2024-12-23 09:50:00,0.31675,2024-12-23 10:15:00,0.31834,5,0.014652818495787753,0.5019731649566017,10.404524276036023
13,long,2024-12-23 10:25:00,0.31715,2024-12-23 10:30:00,0.31589,1,-0.05075573973437241,-0.3972883493614956,10.35376853630165
14,long,2024-12-23 10:35:00,0.3155,2024-12-23 19:15:00,0.31564,104,-0.018530062429432295,0.04437400950870792,10.335238473872218
15,long,2024-12-23 19:50:00,0.31553,2024-12-23 20:35:00,0.32142,9,0.1132105114209724,1.8667004722213438,10.44844898529319
16,long,2024-12-23 20:40:00,0.32007,2024-12-23 21:15:00,0.32755,7,0.1488126883743872,2.3369887837035606,10.597261673667576
17,long,2024-12-23 21:55:00,0.32158,2024-12-23 22:20:00,0.32616,5,0.08328977096185924,1.4242179240002577,10.680551444629435
18,long,2024-12-23 23:00:00,0.32622,2024-12-23 23:05:00,0.32582,1,-0.03158728399194527,-0.12261663907792639,10.64896416063749
19,long,2024-12-24 01:20:00,0.32257,2024-12-24 01:30:00,0.32114,2,-0.05537567004742221,-0.4433146293827827,10.593588490590069
20,long,2024-12-24 01:40:00,0.32031,2024-12-24 02:35:00,0.3189,11,-0.05485686947068752,-0.4401985576472689,10.53873162111938
21,long,2024-12-24 02:40:00,0.31895,2024-12-24 03:35:00,0.32084,11,0.02153945586028733,0.5925693682395369,10.560271076979667
22,long,2024-12-24 04:00:00,0.32177,2024-12-24 04:05:00,0.32078,1,-0.04489761096377573,-0.30767318270814276,10.515373466015891
23,long,2024-12-24 04:10:00,0.32127,2024-12-24 04:35:00,0.32245,5,0.004926190787343824,0.36729230865004964,10.520299656803235
24,long,2024-12-24 04:40:00,0.32274,2024-12-24 04:50:00,0.32232,2,-0.03166651268698707,-0.1301357129578086,10.488633144116248
25,long,2024-12-24 05:20:00,0.32337,2024-12-24 05:35:00,0.323,3,-0.030418495710637365,-0.11442001422518522,10.45821464840561
26,long,2024-12-24 05:45:00,0.3236,2024-12-24 05:50:00,0.3236,1,-0.021962250761651314,0.0,10.436252397643958
27,long,2024-12-24 06:20:00,0.32237,2024-12-24 06:30:00,0.32192,2,-0.03210359191349153,-0.13959115302292582,10.404148805730467
28,long,2024-12-24 07:45:00,0.32146,2024-12-24 07:50:00,0.32131,1,-0.025243670461851435,-0.04666210414982859,10.378905135268615
29,long,2024-12-24 07:55:00,0.32152,2024-12-24 08:20:00,0.3225,5,0.000326745700981056,0.3048021895994142,10.379231880969597
30,long,2024-12-24 08:25:00,0.32209,2024-12-24 08:35:00,0.32222,2,-0.018866877834362528,0.04036138967369959,10.360365003135234
31,long,2024-12-24 08:45:00,0.32056,2024-12-24 08:50:00,0.32174,1,0.004912511728682761,0.3681058148240624,10.365277514863918
32,long,2024-12-24 09:00:00,0.32236,2024-12-24 09:05:00,0.32148,1,-0.041554357685690116,-0.27298672291847376,10.323723157178227
33,long,2024-12-24 09:15:00,0.32,2024-12-24 13:25:00,0.32487,50,0.0881901147154814,1.5218749999999954,10.411913271893708
34,long,2024-12-24 13:50:00,0.3301,2024-12-24 14:45:00,0.33166,11,0.012544068719798672,0.47258406543471854,10.424457340613506
