,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
0,long,2024-12-24 01:40:00,0.32031,2024-12-24 03:40:00,0.3208,24,-0.010302332115763282,0.1529768037213919,9.989697667884236
1,long,2024-12-24 03:55:00,0.32172,2024-12-24 04:05:00,0.32078,2,-0.041389430141729085,-0.2921795349993772,9.948308237742507
2,long,2024-12-24 04:10:00,0.32127,2024-12-24 04:35:00,0.32245,5,0.00466053483966194,0.36729230865004964,9.95296877258217
3,long,2024-12-24 04:40:00,0.32274,2024-12-24 04:50:00,0.32232,2,-0.029958824576478908,-0.1301357129578086,9.92300994800569
4,long,2024-12-24 05:20:00,0.32337,2024-12-24 05:35:00,0.323,3,-0.028778109730088736,-0.11442001422518522,9.894231838275601
5,long,2024-12-24 05:45:00,0.3236,2024-12-24 05:50:00,0.3236,1,-0.02077788686037832,0.0,9.873453951415224
6,long,2024-12-24 06:20:00,0.32237,2024-12-24 06:30:00,0.32192,2,-0.030372333319999365,-0.13959115302292582,9.843081618095225
7,long,2024-12-24 07:45:00,0.32146,2024-12-24 07:50:00,0.32131,1,-0.023882348603034807,-0.04666210414982859,9.81919926949219
8,long,2024-12-24 07:55:00,0.32152,2024-12-24 08:20:00,0.3225,5,0.00030912520218346305,0.3048021895994142,9.819508394694374
9,long,2024-12-24 08:25:00,0.32209,2024-12-24 08:35:00,0.32222,2,-0.01784943889883394,0.04036138967369959,9.80165895579554
10,long,2024-12-24 08:45:00,0.32056,2024-12-24 08:50:00,0.32174,1,0.0046475934550879935,0.3681058148240624,9.806306549250628
11,long,2024-12-24 09:00:00,0.32236,2024-12-24 09:05:00,0.32148,1,-0.03931344523470157,-0.27298672291847376,9.766993104015926
12,long,2024-12-24 09:15:00,0.32,2024-12-24 13:25:00,0.32487,50,0.08343426389437515,1.5218749999999954,9.850427367910301
13,long,2024-12-24 13:50:00,0.3301,2024-12-24 14:45:00,0.33166,11,0.011867601524880802,0.47258406543471854,9.862294969435181
14,long,2024-12-25 17:00:00,0.32792,2024-12-25 17:05:00,0.32773,1,-0.024706835371724783,-0.05794096121004146,9.837588134063457
15,long,2024-12-26 05:15:00,0.3254,2024-12-26 05:25:00,0.32529,2,-0.022984493754048332,-0.03380454824830946,9.814603640309409
16,long,2024-12-26 08:25:00,0.31679,2024-12-26 09:50:00,0.31705,17,-0.014977688053520758,0.08207329776823209,9.799625952255889
17,long,2024-12-26 09:55:00,0.31672,2024-12-26 16:05:00,0.31567,74,-0.04329809032012469,-0.3315231118969422,9.756327861935764
18,long,2024-12-26 16:10:00,0.31654,,,,,,
