,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
0,long,2024-12-09 22:30:00,0.41197,2024-12-09 22:35:00,0.40347,1,-0.16528356433720942,-2.063257033279124,9.834716435662791
1,long,2024-12-09 22:40:00,0.40358,2024-12-09 22:45:00,0.41209,1,0.12436622527706087,2.1086277813568604,9.959082660939853
2,long,2024-12-18 21:45:00,0.36124,2024-12-18 21:55:00,0.36088,2,-0.027854553993594683,-0.09965673790278677,9.931228106946257
3,long,2024-12-19 18:15:00,0.31171,2024-12-19 20:40:00,0.3155,29,0.06358573058870931,1.215873728786377,9.994813837534966
4,long,2024-12-19 20:50:00,0.31178,2024-12-19 20:55:00,0.31371,1,0.022276945534206852,0.6190262364487739,10.017090783069174
5,long,2024-12-19 21:00:00,0.31403,2024-12-19 21:55:00,0.3184,11,0.076444090327766,1.3915867910709299,10.093534873396939
6,long,2024-12-19 22:05:00,0.3193,2024-12-20 00:45:00,0.31481,32,-0.12045184486576352,-1.4062010648293124,9.973083028531175
7,long,2024-12-20 01:00:00,0.3153,2024-12-20 02:00:00,0.31611,12,-0.0030269398242352367,0.2568981921978996,9.97005608870694
8,long,2024-12-20 03:45:00,0.32256,2024-12-20 04:30:00,0.32278,9,-0.016181868378351054,0.06820436507936445,9.953874220328588
9,long,2024-12-20 05:25:00,0.31925,2024-12-20 06:25:00,0.31488,12,-0.11618411421428025,-1.3688332028191026,9.837690106114309
10,long,2024-12-20 06:45:00,0.31238,2024-12-20 07:10:00,0.32005,5,0.14825608101452453,2.455342851655039,9.985946187128834
11,long,2024-12-20 08:05:00,0.31172,2024-12-20 11:20:00,0.2764,39,-0.8122114756912988,-11.330681380726299,9.173734711437534
12,long,2024-12-20 11:25:00,0.27542,2024-12-20 12:35:00,0.28903,14,0.2977447149640504,4.941543823977929,9.471479426401585
13,long,2024-12-20 12:45:00,0.29084,2024-12-20 12:50:00,0.28853,1,-0.0724965806307438,-0.7942511346444707,9.39898284577084
14,long,2024-12-20 13:15:00,0.28784,2024-12-20 13:45:00,0.30052,6,0.26980475125221265,4.405225125069491,9.668787597023053
15,long,2024-12-20 13:50:00,0.29923,2024-12-20 13:55:00,0.29859,1,-0.03476585564015218,-0.21388229789792934,9.6340217413829
16,long,2024-12-20 14:25:00,0.29521,2024-12-20 15:35:00,0.30646,14,0.23650800521595644,3.810846516039443,9.870529746598857
17,long,2024-12-20 16:10:00,0.30864,2024-12-20 16:50:00,0.30739,8,-0.048683260260580674,-0.4050025920165982,9.821846486338277
18,long,2024-12-20 17:00:00,0.30859,2024-12-20 19:30:00,0.31781,30,0.1845875350803476,2.98778314268123,10.006434021418624
19,long,2024-12-20 20:15:00,0.31558,2024-12-20 22:10:00,0.31171,23,-0.10682478698290752,-1.2263134545915584,9.899609234435717
20,long,2024-12-20 23:55:00,0.31775,2024-12-21 00:55:00,0.31585,12,-0.06218434477867992,-0.5979543666404271,9.837424889657036
21,long,2024-12-21 02:10:00,0.3222,2024-12-21 04:40:00,0.32843,30,0.11235850560214448,1.9335816263190606,9.94978339525918
22,long,2024-12-21 13:25:00,0.3168,2024-12-21 13:45:00,0.32348,4,0.1258184030046638,2.108585858585847,10.075601798263843
23,long,2024-12-21 13:50:00,0.32127,2024-12-21 14:15:00,0.32808,5,0.12819338045918374,2.1197123914464417,10.203795178723027
24,long,2024-12-21 14:20:00,0.32457,2024-12-21 14:30:00,0.32931,2,0.08277863027441688,1.4603937517330519,10.286573808997444
25,long,2024-12-21 14:35:00,0.32597,2024-12-21 14:45:00,0.32708,2,0.0028933178091600023,0.340522133938706,10.289467126806604
26,long,2024-12-21 14:55:00,0.32371,2024-12-21 15:30:00,0.32693,7,0.049966263931664937,0.9947174940533197,10.33943339073827
