,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
0,long,2024-11-12 13:55:00,0.36494,2024-11-12 14:45:00,0.37628,10,0.19629769277141468,3.107360113991346,10.196297692771415
1,long,2024-11-13 20:05:00,0.38775,2024-11-13 20:40:00,0.39086,7,0.035777053341856414,0.802063185041909,10.232074746113272
2,long,2024-11-14 23:45:00,0.36086,2024-11-15 00:10:00,0.37131,5,0.185719812409237,2.89585989026214,10.417794558522509
3,long,2024-11-23 16:15:00,0.44351,2024-11-23 19:20:00,0.43237,37,-0.20486472850929455,-2.5117810195937045,10.212929830013215
4,long,2024-11-23 19:35:00,0.42382,2024-11-23 21:45:00,0.43387,26,0.14790802972870748,2.371289698456893,10.360837859741922
5,long,2024-11-24 06:15:00,0.4335,2024-11-24 06:25:00,0.43575,2,0.015847779847401385,0.5190311418685191,10.376685639589324
6,long,2024-11-24 06:30:00,0.43689,2024-11-24 08:25:00,0.4345,23,-0.06148715300653788,-0.5470484561331235,10.315198486582785
7,long,2024-11-24 08:40:00,0.43224,2024-11-24 10:15:00,0.43167,19,-0.031174336847620755,-0.1318711826762944,10.284024149735165
8,long,2024-11-24 10:50:00,0.4261,2024-11-24 13:30:00,0.41875,32,-0.14564806523248414,-1.724947195494008,10.138376084502681
9,long,2024-11-24 14:20:00,0.41033,2024-11-24 14:50:00,0.41422,6,0.045921632775179036,0.9480174493700205,10.184297717277861
10,long,2024-11-24 15:50:00,0.40254,2024-11-24 16:25:00,0.41766,7,0.24612133777038733,3.756148457296161,10.43041905504825
11,long,2024-11-25 01:35:00,0.41632,2024-11-25 02:00:00,0.41987,5,0.040292679747184916,0.8527094542659486,10.470711734795435
12,long,2024-11-25 13:05:00,0.4183,2024-11-25 16:20:00,0.42043,39,0.015296275534752601,0.509203920631131,10.486008010330188
13,long,2024-11-25 16:40:00,0.41415,2024-11-25 16:45:00,0.41353,1,-0.032998225294485505,-0.14970421344923562,10.453009785035702
14,long,2024-11-25 18:00:00,0.40204,2024-11-25 19:20:00,0.4023,16,-0.01722406621294834,0.06467018207143133,10.435785718822753
15,long,2024-11-25 22:40:00,0.38761,2024-11-25 23:05:00,0.39418,5,0.10178182463597815,1.6950027089084299,10.537567543458731
