,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
0,long,2024-12-25 12:35:00,0.33139,2024-12-25 12:40:00,0.33204,1,-0.007283683877002801,0.19614351670236996,9.992716316122998
1,long,2024-12-25 16:55:00,0.3284,2024-12-25 17:00:00,0.32792,1,-0.03119845313576826,-0.14616321559075393,9.961517862987229
2,long,2024-12-26 03:40:00,0.32988,2024-12-26 03:45:00,0.32974,1,-0.02387557323381597,-0.042439675033354246,9.937642289753413
3,long,2024-12-26 04:40:00,0.32614,2024-12-26 05:05:00,0.32463,5,-0.053044138685127515,-0.46299135340651604,9.884598151068285
4,long,2024-12-26 05:20:00,0.32526,2024-12-26 05:25:00,0.32529,1,-0.02012010774175419,0.009223390518363772,9.864478043326532
5,long,2024-12-26 06:00:00,0.32585,2024-12-26 06:30:00,0.32398,6,-0.060303217783744985,-0.5738836888138662,9.804174825542788
6,long,2024-12-26 06:45:00,0.32494,2024-12-26 06:50:00,0.32532,1,-0.012570971254121769,0.11694466670769724,9.791603854288665
7,long,2024-12-26 07:20:00,0.3253,2024-12-26 07:50:00,0.32446,6,-0.038243602656733724,-0.25822317860435046,9.753360251631932
8,long,2024-12-26 08:10:00,0.31954,2024-12-26 11:15:00,0.31753,37,-0.0633851512776673,-0.629029229517435,9.689975100354264
9,long,2024-12-26 11:25:00,0.31754,2024-12-27 02:30:00,0.31584,181,-0.056626390864526435,-0.5353656232285631,9.633348709489738
10,long,2024-12-27 02:40:00,0.31466,2024-12-27 09:10:00,0.32415,78,0.18294272923572788,3.0159537278332165,9.816291438725466
11,long,2024-12-27 09:15:00,0.32291,2024-12-27 09:20:00,0.32385,1,-0.0006313665011632684,0.2911027840574934,9.815660072224302
12,long,2024-12-27 10:55:00,0.32001,2024-12-27 11:55:00,0.32164,12,0.014349985240676696,0.50935908252866,9.830010057464978
13,long,2024-12-27 12:20:00,0.32014,2024-12-27 18:05:00,0.31362,69,-0.16064208945442976,-2.036608983569679,9.66936796801055
