,type,open_ts,open_price,close_ts,close_price,duration,profit,diff_PCT,balance
104,short,2024-12-08 22:25:00,0.46493,2024-12-09 00:40:00,0.45663,27,0.09469767698249731,1.785214978598935,9.192369370205936
105,long,2024-12-09 00:40:00,0.45663,2024-12-09 04:05:00,0.45353,41,-0.06294432802356248,-0.6788866259334673,9.129425042182374
106,short,2024-12-09 04:05:00,0.45353,2024-12-09 15:15:00,0.43768,134,0.20439062183572562,3.494807399730994,9.3338156640181
107,long,2024-12-09 15:15:00,0.43768,2024-12-09 15:25:00,0.43775,2,-0.01855710042284007,0.015993419850109436,9.315258563595261
108,short,2024-12-09 15:25:00,0.43775,2024-12-09 15:30:00,0.43788,1,-0.021500446679303856,-0.029697315819536038,9.293758116915956
109,long,2024-12-09 15:30:00,0.43788,2024-12-09 16:45:00,0.43878,15,-0.006158865768819174,0.2055357632228035,9.287599251147137
110,short,2024-12-09 16:45:00,0.43878,2024-12-09 20:30:00,0.42311,45,0.212907618814077,3.5712657823966496,9.500506869961214
111,long,2024-12-09 20:30:00,0.42311,2024-12-09 22:00:00,0.4157,18,-0.13630343143633517,-1.7513176242584607,9.364203438524878
112,short,2024-12-09 22:00:00,0.4157,2024-12-09 22:20:00,0.40619,4,0.1304430385297609,2.287707481356752,9.494646477054639
113,long,2024-12-09 22:20:00,0.40619,2024-12-10 00:30:00,0.42085,26,0.21969448813389364,3.609148428075533,9.714340965188532
114,short,2024-12-10 00:30:00,0.42085,2024-12-10 01:15:00,0.40986,9,0.15735242637595792,2.6113817274563385,9.87169339156449
115,long,2024-12-10 01:15:00,0.40986,2024-12-10 01:30:00,0.40592,3,-0.08709200696784476,-0.9613038598545842,9.784601384596645
116,short,2024-12-10 01:30:00,0.40592,2024-12-10 01:40:00,0.40834,2,-0.061421948136889594,-0.5961765865195057,9.723179436459755
117,long,2024-12-10 01:40:00,0.40834,2024-12-10 01:45:00,0.41059,1,0.017046899920496697,0.551011412058586,9.740226336380251
118,short,2024-12-10 01:45:00,0.41059,2024-12-10 02:20:00,0.40272,7,0.11036353242395551,1.9167539394529796,9.850589868804207
119,long,2024-12-10 02:20:00,0.40272,2024-12-10 04:35:00,0.39956,27,-0.07473797512944817,-0.7846642828764392,9.775851893674758
120,short,2024-12-10 04:35:00,0.39956,2024-12-10 05:25:00,0.40329,10,-0.08447531471422451,-0.9335268795675131,9.691376578960535
121,long,2024-12-10 05:25:00,0.40329,2024-12-10 05:30:00,0.40495,1,0.007543961313338702,0.4116144709762193,9.698920540273873
122,short,2024-12-10 05:30:00,0.40495,2024-12-10 08:10:00,0.40579,32,-0.03446495067490976,-0.2074330164217823,9.664455589598964
123,long,2024-12-10 08:10:00,0.40579,2024-12-10 08:25:00,0.40901,3,0.033333119114024826,0.7935138864930138,9.697788708712988
124,short,2024-12-10 08:25:00,0.40901,2024-12-10 08:40:00,0.40769,3,0.0015649572092158361,0.32273049558690203,9.699353665922203
125,long,2024-12-10 08:40:00,0.40769,2024-12-10 08:50:00,0.41091,2,0.03320265122544121,0.7898157914101401,9.732556317147644
126,short,2024-12-10 08:50:00,0.41091,2024-12-10 12:35:00,0.3992,45,0.1739047771813904,2.8497724562556273,9.906461094329034
127,long,2024-12-10 12:35:00,0.3992,2024-12-10 14:05:00,0.40528,18,0.08470679372356903,1.5230460921843623,9.991167888052603
128,short,2024-12-10 14:05:00,0.40528,2024-12-10 15:10:00,0.39572,13,0.14415809639471017,2.3588630082905544,10.135325984447313
129,long,2024-12-10 15:10:00,0.39572,2024-12-10 20:10:00,0.38592,60,-0.19680932334489762,-2.476498534317202,9.938516661102415
130,short,2024-12-10 20:10:00,0.38592,2024-12-10 20:15:00,0.38824,1,-0.06273523824465774,-0.6011608623548893,9.875781422857758
131,long,2024-12-10 20:15:00,0.38824,2024-12-10 20:20:00,0.38939,1,-0.0002825830821815839,0.2962085308056975,9.875498839775576
132,short,2024-12-10 20:20:00,0.38939,2024-12-10 20:35:00,0.39049,3,-0.04028639994991129,-0.28249313028069284,9.835212439825664
133,long,2024-12-10 20:35:00,0.39049,2024-12-10 20:40:00,0.39062,1,-0.018364234920550112,0.033291505544320976,9.816848204905114
134,short,2024-12-10 20:40:00,0.39062,2024-12-10 22:50:00,0.39426,26,-0.08471435863884107,-0.9318519277046685,9.732133846266272
135,long,2024-12-10 22:50:00,0.39426,2024-12-10 22:55:00,0.39276,1,-0.04633034821569963,-0.3804595951909911,9.685803498050573
136,short,2024-12-10 22:55:00,0.39276,2024-12-10 23:00:00,0.39445,1,-0.0495431709586258,-0.43028821672268686,9.636260327091948
137,long,2024-12-10 23:00:00,0.39445,2024-12-10 23:05:00,0.39367,1,-0.03356137609607984,-0.19774369375079298,9.602698950995869
138,short,2024-12-10 23:05:00,0.39367,2024-12-10 23:15:00,0.39608,2,-0.06135740931526621,-0.6121878730916676,9.541341541680604
139,long,2024-12-10 23:15:00,0.39608,2024-12-10 23:20:00,0.39412,1,-0.053054464870811266,-0.4948495253484049,9.488287076809792
140,short,2024-12-10 23:20:00,0.39412,2024-12-10 23:45:00,0.39259,5,0.005884293207721445,0.38820663757232093,9.494171370017513
141,long,2024-12-10 23:45:00,0.39259,2024-12-10 23:50:00,0.39299,1,-0.0131731718446837,0.10188746529458505,9.480998198172829
142,short,2024-12-10 23:50:00,0.39299,2024-12-11 00:20:00,0.39084,6,0.016434775639453246,0.5470877121555218,9.497432973812282
143,long,2024-12-11 00:20:00,0.39084,2024-12-11 03:10:00,0.39079,34,-0.020794260621346847,-0.012792958755499564,9.476638713190935
144,short,2024-12-11 03:10:00,0.39079,2024-12-11 04:45:00,0.38935,19,0.00456745419532599,0.36848435220964,9.481206167386262
145,long,2024-12-11 04:45:00,0.38935,2024-12-11 04:50:00,0.39024,1,-0.0047547999327890115,0.2285861050468735,9.476451367453473
146,short,2024-12-11 04:50:00,0.39024,2024-12-11 05:10:00,0.38925,4,-0.00305515022291521,0.2536900369003667,9.473396217230558
147,long,2024-12-11 05:10:00,0.38925,2024-12-11 05:35:00,0.38883,5,-0.02704222019845213,-0.10789980732176646,9.446353997032107
148,short,2024-12-11 05:35:00,0.38883,2024-12-11 05:40:00,0.39115,1,-0.05933074608921511,-0.5966617802124293,9.387023250942892
149,long,2024-12-11 05:40:00,0.39115,2024-12-11 05:45:00,0.39025,1,-0.034816700823518176,-0.2300907580212225,9.352206550119375
150,short,2024-12-11 05:45:00,0.39025,2024-12-11 06:25:00,0.39256,8,-0.05842923147346809,-0.591928251121085,9.293777318645907
151,long,2024-12-11 06:25:00,0.39256,2024-12-11 06:30:00,0.39162,1,-0.035079369118171055,-0.23945384145098747,9.258697949527736
152,short,2024-12-11 06:30:00,0.39162,2024-12-11 07:20:00,0.39114,10,-0.011491594600721704,0.122567795311791,9.247206354927014
153,long,2024-12-11 07:20:00,0.39114,2024-12-11 07:25:00,0.39164,1,-0.01115282025540435,0.12783146699391534,9.23605353467161
154,short,2024-12-11 07:25:00,0.39164,2024-12-11 08:00:00,0.38886,7,0.026542734974416345,0.7098355632723943,9.262596269646027
155,long,2024-12-11 08:00:00,0.38886,2024-12-11 08:05:00,0.39009,1,0.001036950582231383,0.31630921154143105,9.263633220228257
156,short,2024-12-11 08:05:00,0.39009,2024-12-11 08:50:00,0.39611,9,-0.11962535254550827,-1.543233612756037,9.144007867682749
157,long,2024-12-11 08:50:00,0.39611,2024-12-11 08:55:00,0.39648,1,-0.013229505614325003,0.09340839665748944,9.130778362068424
158,short,2024-12-11 08:55:00,0.39648,2024-12-11 10:20:00,0.39781,17,-0.04063663872131123,-0.3354519774011294,9.090141723347113
159,long,2024-12-11 10:20:00,0.39781,2024-12-11 10:25:00,0.39795,1,-0.016852191827320735,0.03519267992258339,9.073289531519793
160,short,2024-12-11 10:25:00,0.39795,2024-12-11 13:55:00,0.40617,42,-0.15037672664247242,-2.0655861289106547,8.92291280487732
161,long,2024-12-11 13:55:00,0.40617,2024-12-11 14:00:00,0.40404,1,-0.05146027492525176,-0.5244109609276818,8.87145252995207
162,short,2024-12-11 14:00:00,0.40404,2024-12-11 17:30:00,0.41097,42,-0.12524932473874814,-1.7151767151767132,8.746203205213321
163,long,2024-12-11 17:30:00,0.41097,2024-12-11 19:05:00,0.41162,19,-0.008693466773010456,0.15816239628196313,8.73750973844031
164,short,2024-12-11 19:05:00,0.41162,,,,,,
